# OpenSignals Text File Format. Version 1
# {"00:07:80:8C:AD:C9": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:8C:AD:C9", "device connection": "BTH00:07:80:8C:AD:C9", "sampling rate": 1000, "resolution": [16, 16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-6-9", "time": "10:38:15.614", "channels": [1, 2, 3], "sensor": ["XYZ", "XYZ", "XYZ"], "label": ["CH1", "CH2", "CH3"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["", "", ""], "convertedValues": 0}}
# EndOfHeader
244	0	31969	32788	39476	
245	0	31945	32788	39401	
246	0	31936	32773	39392	
247	0	31924	32764	39334	
248	0	31893	32746	39297	
249	0	31872	32732	39310	
250	0	31852	32758	39306	
251	0	31868	32755	39348	
252	0	31908	32747	39374	
253	0	31886	32781	39328	
254	0	31893	32788	39408	
255	0	31910	32757	39384	
256	0	31920	32786	39437	
257	0	31927	32784	39446	
258	0	31937	32816	39481	
259	0	31940	32801	39520	
260	0	31952	32790	39525	
261	0	31984	32828	39560	
262	0	32008	32840	39589	
263	0	31977	32856	39536	
264	0	31985	32830	39519	
265	0	31956	32828	39432	
266	0	31936	32800	39349	
267	0	31919	32761	39352	
268	0	31897	32757	39296	
269	0	31887	32746	39308	
270	0	31889	32732	39327	
271	0	31896	32735	39360	
272	0	31921	32734	39400	
273	0	31916	32728	39436	
274	0	31925	32764	39347	
275	0	31944	32762	39396	
276	0	31952	32760	39388	
277	0	31948	32766	39368	
278	0	31934	32778	39388	
279	0	31920	32777	39340	
280	0	31930	32828	39488	
281	0	31942	32836	39572	
282	0	31958	32847	39600	
283	0	31984	32862	39533	
284	0	31988	32832	39540	
285	0	31948	32842	39504	
286	0	31944	32816	39468	
287	0	31925	32788	39388	
288	0	31902	32736	39360	
289	0	31898	32762	39352	
290	0	31908	32720	39360	
291	0	31942	32740	39424	
292	0	31948	32764	39440	
293	0	31936	32768	39456	
294	0	31948	32764	39431	
295	0	31956	32774	39464	
296	0	31957	32768	39464	
297	0	31944	32773	39456	
298	0	31951	32776	39344	
299	0	31960	32780	39440	
300	0	31988	32777	39548	
301	0	32008	32797	39542	
302	0	32026	32814	39525	
303	0	32024	32826	39509	
304	0	32016	32832	39488	
305	0	32020	32830	39452	
306	0	31994	32824	39368	
307	0	31981	32778	39361	
308	0	31914	32780	39268	
309	0	31900	32763	39296	
310	0	31917	32721	39332	
311	0	31924	32778	39428	
312	0	31928	32770	39420	
313	0	31949	32773	39377	
314	0	31934	32784	39450	
315	0	31952	32761	39432	
316	0	31934	32781	39502	
317	0	31940	32785	39424	
318	0	31936	32790	39439	
319	0	31937	32780	39476	
320	0	31960	32798	39528	
321	0	31972	32800	39584	
322	0	31999	32832	39578	
323	0	31992	32851	39553	
324	0	31984	32838	39550	
325	0	31953	32847	39480	
326	0	31904	32832	39436	
327	0	31904	32800	39362	
328	0	31877	32774	39336	
329	0	31865	32722	39273	
330	0	31878	32728	39388	
331	0	31911	32742	39380	
332	0	31935	32784	39461	
333	0	31913	32785	39472	
334	0	31941	32756	39448	
335	0	31950	32786	39408	
336	0	31948	32782	39457	
337	0	31942	32800	39464	
338	0	31919	32824	39516	
339	0	31948	32815	39434	
340	0	31974	32839	39471	
341	0	31989	32832	39496	
342	0	32007	32855	39550	
343	0	32026	32862	39534	
344	0	31993	32860	39554	
345	0	31980	32883	39543	
346	0	31944	32858	39431	
347	0	31936	32837	39444	
348	0	31906	32808	39364	
349	0	31876	32796	39390	
350	0	31848	32813	39381	
351	0	31861	32804	39412	
352	0	31884	32834	39447	
353	0	31892	32831	39504	
354	0	31903	32818	39424	
355	0	31908	32848	39482	
356	0	31908	32856	39456	
357	0	31903	32849	39484	
358	0	31904	32868	39516	
359	0	31910	32868	39493	
360	0	31908	32874	39557	
361	0	31944	32891	39612	
362	0	31967	32912	39596	
363	0	31969	32916	39576	
364	0	31960	32904	39526	
365	0	31965	32884	39500	
366	0	31929	32848	39414	
367	0	31902	32819	39380	
368	0	31862	32810	39332	
369	0	31848	32794	39348	
370	0	31859	32776	39372	
371	0	31874	32768	39444	
372	0	31892	32768	39399	
373	0	31904	32790	39464	
374	0	31903	32792	39417	
375	0	31900	32775	39401	
376	0	31904	32763	39398	
377	0	31913	32777	39484	
378	0	31919	32789	39445	
379	0	31928	32788	39481	
380	0	31960	32793	39521	
381	0	31975	32808	39604	
382	0	31966	32820	39527	
383	0	31968	32834	39490	
384	0	31952	32839	39483	
385	0	31945	32805	39416	
386	0	31912	32804	39424	
387	0	31890	32760	39304	
388	0	31852	32725	39254	
389	0	31852	32693	39212	
390	0	31844	32699	39248	
391	0	31865	32730	39292	
392	0	31873	32712	39380	
393	0	31874	32736	39336	
394	0	31884	32736	39384	
395	0	31900	32749	39294	
396	0	31878	32757	39304	
397	0	31876	32738	39308	
398	0	31893	32760	39352	
399	0	31908	32729	39384	
400	0	31916	32757	39460	
401	0	31950	32780	39440	
402	0	31972	32780	39464	
403	0	31950	32812	39498	
404	0	31959	32777	39494	
405	0	31952	32776	39400	
406	0	31924	32761	39346	
407	0	31908	32738	39233	
408	0	31900	32712	39254	
409	0	31860	32690	39304	
410	0	31837	32692	39290	
411	0	31876	32692	39296	
412	0	31869	32684	39290	
413	0	31889	32704	39409	
414	0	31896	32732	39392	
415	0	31890	32756	39377	
416	0	31892	32746	39300	
417	0	31907	32728	39288	
418	0	31916	32744	39296	
419	0	31905	32750	39304	
420	0	31948	32790	39328	
421	0	31942	32818	39353	
422	0	31976	32834	39334	
423	0	31980	32826	39348	
424	0	31996	32794	39349	
425	0	31960	32833	39308	
426	0	31960	32804	39264	
427	0	31924	32796	39232	
428	0	31886	32750	39208	
429	0	31863	32722	39232	
430	0	31868	32728	39292	
431	0	31880	32737	39318	
432	0	31876	32752	39372	
433	0	31892	32746	39328	
434	0	31904	32748	39365	
435	0	31921	32724	39401	
436	0	31918	32736	39358	
437	0	31929	32730	39372	
438	0	31931	32756	39400	
439	0	31945	32772	39384	
440	0	31920	32776	39512	
441	0	31968	32796	39492	
442	0	31980	32824	39489	
443	0	31973	32812	39474	
444	0	31961	32800	39416	
445	0	31942	32790	39424	
446	0	31952	32792	39310	
447	0	31914	32742	39284	
448	0	31905	32744	39232	
449	0	31897	32698	39212	
450	0	31896	32730	39253	
451	0	31900	32723	39316	
452	0	31924	32736	39388	
453	0	31937	32741	39304	
454	0	31952	32748	39380	
455	0	31951	32784	39376	
456	0	31942	32742	39370	
457	0	31932	32760	39380	
458	0	31926	32763	39415	
459	0	31949	32776	39461	
460	0	31956	32784	39536	
461	0	31978	32812	39484	
462	0	32001	32828	39459	
463	0	31990	32844	39528	
464	0	31978	32842	39424	
465	0	31938	32825	39433	
466	0	31940	32796	39406	
467	0	31913	32791	39313	
468	0	31873	32738	39257	
469	0	31866	32724	39228	
470	0	31876	32712	39248	
471	0	31881	32722	39376	
472	0	31878	32717	39334	
473	0	31908	32728	39335	
474	0	31906	32760	39367	
475	0	31905	32756	39313	
476	0	31910	32748	39332	
477	0	31902	32739	39349	
478	0	31897	32752	39378	
479	0	31910	32741	39392	
480	0	31924	32780	39400	
481	0	31948	32770	39520	
482	0	31953	32794	39406	
483	0	31953	32792	39365	
484	0	31968	32782	39364	
485	0	31932	32796	39329	
486	0	31888	32774	39294	
487	0	31860	32744	39275	
488	0	31808	32733	39316	
489	0	31786	32710	39213	
490	0	31804	32732	39392	
491	0	31820	32744	39378	
492	0	31836	32761	39386	
493	0	31832	32744	39428	
494	0	31849	32754	39400	
495	0	31848	32784	39476	
496	0	31872	32768	39440	
497	0	31873	32768	39480	
498	0	31874	32792	39462	
499	0	31880	32789	39460	
500	0	31871	32773	39488	
501	0	31909	32829	39559	
502	0	31952	32836	39600	
503	0	31948	32847	39528	
504	0	31924	32840	39508	
505	0	31922	32845	39444	
506	0	31884	32802	39400	
507	0	31852	32828	39328	
508	0	31839	32803	39284	
509	0	31812	32784	39284	
510	0	31822	32742	39268	
511	0	31812	32736	39382	
512	0	31805	32768	39356	
513	0	31825	32760	39396	
514	0	31824	32766	39388	
515	0	31836	32780	39400	
516	0	31828	32776	39452	
517	0	31838	32783	39453	
518	0	31860	32783	39457	
519	0	31874	32813	39428	
520	0	31912	32839	39497	
521	0	31927	32840	39552	
522	0	31942	32844	39570	
523	0	31933	32868	39492	
524	0	31922	32842	39468	
525	0	31896	32842	39482	
526	0	31888	32832	39388	
527	0	31860	32812	39413	
528	0	31837	32788	39287	
529	0	31809	32764	39300	
530	0	31808	32770	39367	
531	0	31829	32780	39436	
532	0	31844	32776	39453	
533	0	31860	32780	39416	
534	0	31868	32764	39434	
535	0	31865	32776	39424	
536	0	31864	32777	39436	
537	0	31874	32791	39380	
538	0	31882	32776	39429	
539	0	31879	32800	39436	
540	0	31908	32815	39472	
541	0	31916	32816	39502	
542	0	31951	32824	39532	
543	0	31944	32844	39536	
544	0	31948	32832	39428	
545	0	31940	32809	39422	
546	0	31901	32796	39355	
547	0	31860	32756	39264	
548	0	31852	32752	39318	
549	0	31845	32708	39276	
550	0	31840	32704	39332	
551	0	31868	32712	39350	
552	0	31868	32727	39352	
553	0	31884	32722	39332	
554	0	31888	32741	39407	
555	0	31907	32752	39364	
556	0	31903	32768	39448	
557	0	31898	32736	39348	
558	0	31898	32748	39360	
559	0	31913	32748	39392	
560	0	31929	32778	39536	
561	0	31958	32799	39524	
562	0	31973	32816	39520	
563	0	31980	32845	39503	
564	0	31961	32817	39405	
565	0	31940	32827	39392	
566	0	31937	32786	39363	
567	0	31913	32780	39368	
568	0	31883	32755	39316	
569	0	31853	32744	39324	
570	0	31843	32732	39342	
571	0	31888	32736	39389	
572	0	31870	32760	39415	
573	0	31891	32776	39424	
574	0	31888	32776	39412	
575	0	31903	32772	39396	
576	0	31916	32776	39428	
577	0	31913	32768	39476	
578	0	31915	32798	39404	
579	0	31934	32799	39468	
580	0	31952	32823	39468	
581	0	31956	32837	39500	
582	0	31976	32846	39552	
583	0	31969	32853	39552	
584	0	31941	32869	39448	
585	0	31952	32836	39468	
586	0	31932	32828	39400	
587	0	31896	32812	39360	
588	0	31872	32762	39308	
589	0	31861	32756	39311	
590	0	31872	32752	39316	
591	0	31881	32762	39364	
592	0	31904	32772	39382	
593	0	31900	32780	39362	
594	0	31903	32768	39380	
595	0	31884	32788	39380	
596	0	31874	32802	39377	
597	0	31916	32762	39332	
598	0	31916	32794	39353	
599	0	31924	32784	39349	
600	0	31957	32788	39528	
601	0	31976	32784	39476	
602	0	31988	32804	39515	
603	0	31981	32820	39488	
604	0	31996	32804	39392	
605	0	31948	32804	39384	
606	0	31949	32768	39380	
607	0	31926	32752	39296	
608	0	31902	32716	39258	
609	0	31877	32695	39290	
610	0	31880	32692	39268	
611	0	31885	32706	39349	
612	0	31876	32716	39416	
613	0	31884	32736	39340	
614	0	31879	32736	39372	
615	0	31915	32730	39381	
616	0	31929	32713	39386	
617	0	31932	32734	39388	
618	0	31925	32737	39343	
619	0	31941	32748	39377	
620	0	31956	32775	39456	
621	0	31975	32786	39480	
622	0	31968	32784	39504	
623	0	31977	32806	39409	
624	0	31961	32792	39452	
625	0	31940	32786	39437	
626	0	31930	32746	39381	
627	0	31900	32740	39335	
628	0	31881	32717	39300	
629	0	31860	32708	39264	
630	0	31860	32698	39282	
631	0	31891	32713	39374	
632	0	31890	32721	39384	
633	0	31892	32736	39368	
634	0	31904	32732	39380	
635	0	31917	32736	39410	
636	0	31916	32724	39392	
637	0	31936	32744	39396	
638	0	31936	32754	39392	
639	0	31932	32751	39397	
640	0	31948	32776	39431	
641	0	31970	32801	39470	
642	0	31986	32813	39522	
643	0	31968	32832	39510	
644	0	31952	32832	39364	
645	0	31946	32796	39373	
646	0	31929	32796	39340	
647	0	31901	32768	39334	
648	0	31876	32752	39251	
649	0	31868	32724	39257	
650	0	31864	32712	39285	
651	0	31885	32729	39344	
652	0	31892	32705	39324	
653	0	31884	32720	39372	
654	0	31919	32744	39388	
655	0	31902	32733	39376	
656	0	31910	32760	39397	
657	0	31916	32733	39431	
658	0	31938	32746	39428	
659	0	31938	32753	39446	
660	0	31949	32768	39500	
661	0	31956	32810	39520	
662	0	31952	32843	39525	
663	0	31948	32844	39529	
664	0	31912	32824	39396	
665	0	31903	32824	39417	
666	0	31887	32804	39364	
667	0	31857	32772	39335	
668	0	31845	32780	39288	
669	0	31841	32752	39305	
670	0	31845	32754	39327	
671	0	31888	32744	39328	
672	0	31905	32773	39353	
673	0	31900	32778	39406	
674	0	31908	32784	39374	
675	0	31898	32780	39370	
676	0	31895	32814	39392	
677	0	31902	32832	39382	
678	0	31924	32828	39432	
679	0	31914	32840	39376	
680	0	31923	32864	39530	
681	0	31937	32832	39552	
682	0	31960	32839	39516	
683	0	31965	32857	39509	
684	0	31956	32821	39486	
685	0	31937	32820	39437	
686	0	31932	32796	39432	
687	0	31904	32775	39360	
688	0	31860	32756	39311	
689	0	31862	32725	39296	
690	0	31860	32722	39306	
691	0	31857	32732	39332	
692	0	31884	32729	39340	
693	0	31888	32736	39304	
694	0	31892	32749	39373	
695	0	31877	32796	39393	
696	0	31894	32778	39396	
697	0	31905	32804	39488	
698	0	31924	32768	39406	
699	0	31919	32768	39492	
700	0	31936	32795	39476	
701	0	31962	32832	39556	
702	0	31967	32826	39546	
703	0	31959	32855	39541	
704	0	31944	32832	39493	
705	0	31944	32801	39476	
706	0	31926	32788	39443	
707	0	31922	32760	39364	
708	0	31892	32776	39346	
709	0	31877	32728	39272	
710	0	31871	32701	39278	
711	0	31905	32741	39338	
712	0	31925	32732	39326	
713	0	31936	32749	39277	
714	0	31948	32750	39360	
715	0	31948	32757	39377	
716	0	31972	32752	39434	
717	0	31970	32762	39482	
718	0	31968	32756	39372	
719	0	31961	32769	39409	
720	0	31990	32791	39462	
721	0	32009	32824	39565	
722	0	32024	32832	39512	
723	0	32026	32833	39480	
724	0	32016	32844	39454	
725	0	31968	32820	39408	
726	0	31946	32807	39364	
727	0	31932	32764	39274	
728	0	31924	32736	39261	
729	0	31876	32710	39172	
730	0	31880	32704	39232	
731	0	31874	32738	39303	
732	0	31886	32730	39366	
733	0	31876	32732	39340	
734	0	31900	32702	39300	
735	0	31901	32704	39362	
736	0	31904	32692	39352	
737	0	31927	32698	39372	
738	0	31917	32720	39372	
739	0	31913	32708	39415	
740	0	31936	32719	39476	
741	0	31956	32750	39456	
742	0	31938	32768	39429	
743	0	31948	32792	39448	
744	0	31945	32777	39424	
745	0	31940	32752	39372	
746	0	31916	32740	39357	
747	0	31885	32728	39348	
748	0	31856	32712	39324	
749	0	31841	32684	39225	
750	0	31852	32706	39312	
751	0	31880	32676	39336	
752	0	31894	32704	39390	
753	0	31896	32701	39370	
754	0	31924	32709	39434	
755	0	31927	32720	39512	
756	0	31944	32732	39441	
757	0	31945	32702	39329	
758	0	31945	32704	39417	
759	0	31944	32706	39448	
760	0	31960	32756	39372	
761	0	31980	32796	39448	
762	0	31978	32781	39456	
763	0	31975	32768	39562	
764	0	31956	32794	39464	
765	0	31936	32790	39426	
766	0	31936	32764	39417	
767	0	31904	32750	39344	
768	0	31897	32710	39260	
769	0	31873	32684	39286	
770	0	31868	32674	39311	
771	0	31896	32689	39412	
772	0	31908	32705	39388	
773	0	31913	32724	39341	
774	0	31934	32718	39352	
775	0	31918	32721	39358	
776	0	31921	32717	39408	
777	0	31922	32744	39418	
778	0	31917	32752	39488	
779	0	31921	32760	39484	
780	0	31956	32781	39466	
781	0	32014	32773	39589	
782	0	32004	32815	39576	
783	0	32037	32820	39509	
784	0	32001	32806	39436	
785	0	31988	32825	39416	
786	0	31969	32782	39440	
787	0	31948	32771	39352	
788	0	31916	32736	39285	
789	0	31888	32744	39264	
790	0	31892	32737	39328	
791	0	31897	32724	39369	
792	0	31915	32734	39364	
793	0	31930	32742	39376	
794	0	31932	32756	39380	
795	0	31940	32776	39436	
796	0	31948	32788	39404	
797	0	31952	32776	39364	
798	0	31956	32758	39401	
799	0	31957	32764	39438	
800	0	31980	32794	39509	
801	0	32002	32818	39521	
802	0	32001	32839	39552	
803	0	32024	32828	39521	
804	0	32001	32820	39432	
805	0	31989	32805	39443	
806	0	31976	32756	39356	
807	0	31965	32756	39268	
808	0	31916	32736	39262	
809	0	31908	32704	39224	
810	0	31904	32716	39258	
811	0	31956	32687	39332	
812	0	31936	32708	39373	
813	0	31972	32712	39372	
814	0	31956	32742	39332	
815	0	31960	32738	39376	
816	0	31968	32736	39416	
817	0	31957	32762	39392	
818	0	31949	32728	39388	
819	0	31932	32764	39425	
820	0	31943	32788	39472	
821	0	31988	32790	39493	
822	0	32020	32821	39506	
823	0	32016	32798	39484	
824	0	31978	32791	39424	
825	0	31968	32790	39408	
826	0	31973	32760	39344	
827	0	31940	32749	39292	
828	0	31903	32696	39220	
829	0	31876	32701	39216	
830	0	31884	32708	39272	
831	0	31900	32720	39308	
832	0	31904	32720	39356	
833	0	31936	32728	39384	
834	0	31927	32736	39398	
835	0	31936	32744	39397	
836	0	31936	32729	39380	
837	0	31940	32752	39354	
838	0	31944	32754	39356	
839	0	31916	32769	39424	
840	0	31946	32782	39504	
841	0	31969	32796	39557	
842	0	31973	32806	39508	
843	0	31975	32832	39449	
844	0	31970	32828	39456	
845	0	31956	32793	39377	
846	0	31956	32762	39367	
847	0	31932	32752	39234	
848	0	31900	32732	39302	
849	0	31877	32697	39281	
850	0	31892	32697	39312	
851	0	31924	32705	39333	
852	0	31926	32712	39290	
853	0	31950	32714	39356	
854	0	31936	32744	39343	
855	0	31946	32736	39324	
856	0	31954	32719	39328	
857	0	31940	32724	39289	
858	0	31965	32738	39386	
859	0	31962	32744	39375	
860	0	32008	32758	39424	
861	0	32022	32776	39440	
862	0	32052	32796	39477	
863	0	32024	32802	39496	
864	0	32016	32784	39447	
865	0	31990	32797	39399	
866	0	31959	32750	39344	
867	0	31937	32757	39349	
868	0	31904	32732	39287	
869	0	31908	32692	39272	
870	0	31905	32694	39262	
871	0	31902	32721	39392	
872	0	31933	32740	39428	
873	0	31933	32730	39408	
874	0	31937	32736	39351	
875	0	31953	32717	39352	
876	0	31940	32742	39336	
877	0	31922	32732	39316	
878	0	31956	32748	39448	
879	0	31938	32760	39424	
880	0	31960	32792	39502	
881	0	31999	32788	39476	
882	0	32011	32817	39488	
883	0	32012	32815	39520	
884	0	31996	32816	39436	
885	0	32000	32805	39444	
886	0	31962	32770	39377	
887	0	31933	32760	39332	
888	0	31926	32717	39323	
889	0	31912	32716	39252	
890	0	31930	32710	39343	
891	0	31925	32700	39376	
892	0	31936	32732	39404	
893	0	31953	32727	39460	
894	0	31956	32756	39393	
895	0	31968	32736	39345	
896	0	31952	32741	39360	
897	0	31980	32742	39432	
898	0	31976	32769	39404	
899	0	31960	32768	39422	
900	0	31996	32795	39484	
901	0	32024	32822	39460	
902	0	32009	32808	39480	
903	0	32026	32820	39520	
904	0	32020	32804	39526	
905	0	32002	32796	39488	
906	0	31984	32814	39392	
907	0	31980	32777	39345	
908	0	31976	32741	39319	
909	0	31939	32724	39205	
910	0	31936	32711	39332	
911	0	31950	32716	39376	
912	0	31966	32736	39336	
913	0	31967	32712	39354	
914	0	32000	32732	39358	
915	0	31975	32721	39398	
916	0	31984	32736	39377	
917	0	31993	32741	39368	
918	0	32000	32758	39417	
919	0	32020	32751	39469	
920	0	32025	32744	39448	
921	0	32060	32791	39488	
